commit,sha,time,cyclo,abstract,fanout,npath
296,341f6d39,1270416728,299,61,60,64
297,8cfa04ce,1270419473,299,61,60,64
298,7ec83b2f,1270472363,299,61,60,64
299,11e81410,1270509647,299,61,60,64
300,b760ab18,1270543481,299,61,60,64
301,5cef4563,1270547659,300,61,60,63
302,cc6e6eb3,1270550016,300,61,60,63
303,1a9c5d6b,1270558443,300,61,60,63
304,2bb31fe7,1270594473,301,61,60,63
305,cc9ff901,1270633483,301,61,60,63
306,bcb46a17,1270635721,301,61,60,63
307,445db1e5,1270635795,301,61,60,63
308,91d5beca,1270638687,301,61,60,63
309,880f6266,1270639299,301,61,60,63
310,21f7de51,1270642643,301,61,60,63
311,bb49db8f,1270645820,301,61,60,63
312,5e4f7c77,1270649472,301,61,60,63
313,7ed9435a,1270650335,301,61,60,63
314,bd5260a4,1270653407,301,61,60,63
315,9464c390,1270654239,301,61,60,63
316,f631e9ad,1270661567,301,61,61,63
317,a208eb5a,1270664563,301,61,61,63
318,25433ace,1270724220,301,61,61,63
319,e0058ff8,1270724280,301,61,61,63
320,9244a469,1270729327,322,63,63,66
321,b0494a84,1270744121,323,63,63,66
322,8ecf71ff,1270745247,323,63,63,66
323,6379e8cc,1270760765,323,63,63,66
324,d4bc187b,1270760970,323,63,63,66
325,a9cd00e2,1270763694,323,63,63,66
326,2fd36fdb,1270772249,323,63,63,66
327,daac9409,1270772998,323,63,63,66
328,3a593973,1270787907,325,63,63,66
329,7c93c191,1270813357,325,63,63,66
330,152aa355,1270814678,325,63,63,66
331,aa046cc1,1270816587,325,63,63,66
332,49becdc3,1270816603,325,63,63,66
333,cd08a71f,1270819193,325,63,63,66
334,9549b9c2,1270821969,325,63,63,66
335,f10a2d42,1270826377,325,63,63,66
336,442e0e87,1270970717,325,63,63,66
337,9846847a,1270970762,325,63,63,66
338,93e14e06,1270970799,325,63,63,66
339,ab5378ad,1271030718,325,63,63,66
340,a79dae69,1271030916,325,63,63,66
341,913bc2f9,1271117349,325,63,63,66
342,cb7e92b0,1271223287,325,62,63,66
343,2d6de970,1271224478,325,62,63,66
344,fcb99b4d,1271234913,326,62,63,66
345,7e041c43,1271236672,326,62,63,66
346,96a185e1,1271242660,326,62,63,66
347,0da66ba3,1271261429,326,62,63,66
348,ad954946,1271303146,327,62,63,66
349,677c4d8f,1271304359,327,62,63,66
350,1b8bb989,1271323369,327,62,63,66
351,02cb2976,1271342726,327,62,63,66
352,ac5285ea,1271342838,327,62,63,66
353,51aac0cd,1271444476,331,63,64,67
354,3e430c2c,1271500305,332,63,64,68
355,c6d13212,1271500444,332,63,64,68
356,b49a1c44,1271511540,332,63,64,68
357,9c1f2fde,1271520330,332,63,64,68
358,f46c643c,1271524215,332,63,64,68
359,d9973894,1271531356,332,63,64,68
360,19b355e9,1271531750,332,63,64,68
361,fbc138e3,1271534787,332,63,64,68
362,9a35ddcb,1271539005,333,63,64,68
363,6b7bbfb8,1271541077,333,63,64,68
364,72629fc5,1271599809,334,63,64,68
365,fcc32cbe,1271602338,334,63,64,68
366,8ce9b3b1,1271612206,334,63,64,68
367,565fc44f,1271669200,334,63,64,68
368,2fdc49c1,1271693724,334,63,64,68
369,9bfbab82,1271694071,334,63,64,68
370,3d6be1dc,1271787412,334,63,64,68
371,b1721ac0,1271788869,334,63,64,68
372,bda476ee,1271798982,336,63,64,68
373,30ae2bb8,1271800572,336,63,64,68
374,52a4a410,1271800631,336,63,64,68
375,609af0da,1271801839,336,63,64,68
376,cb0d7d47,1272142125,341,67,66,67
377,453ede8f,1272186071,341,68,67,67
378,bf6cead9,1272209566,343,70,67,67
379,4ab298ce,1272210233,343,70,67,67
380,265e2fb8,1272219624,343,70,67,67
381,6975f5d1,1272221548,343,70,67,67
382,b09f6c7b,1272223218,343,70,67,67
383,10f0eaad,1272225660,343,70,67,67
384,c7e4ec63,1272228058,343,70,67,67
385,9b4d6401,1272228164,343,70,67,67
386,34999315,1272228966,343,70,67,67
387,d177c78d,1272229822,343,70,67,67
388,ce3eef6a,1272230925,343,70,67,67
389,3039e5b0,1272231213,343,70,67,67
390,e56321b4,1272232951,343,70,67,67
391,2a19160a,1272237042,366,86,80,71
392,2878ae7d,1272269156,366,86,80,71
393,5f989429,1272274024,366,86,80,71
394,cb8faaa1,1272350427,366,86,81,71
