commit,sha,time,cyclo,abstract,fanout,npath
150,ca83b631,1285891594,8,2,0,0
151,3d479e8d,1285954470,8,2,0,0
152,9db72b74,1285954492,8,2,0,0
153,45bb7284,1285956833,9,2,0,2
154,da876fe7,1286001968,9,2,0,2
155,8447d508,1286290798,9,2,0,2
156,a3ae4f4b,1286290884,9,2,0,2
157,a0a2ec46,1286291322,9,2,0,2
158,a686a526,1286461348,9,2,0,2
159,417d4062,1286538419,9,2,0,2
160,8bbd1f30,1286538516,9,2,0,2
161,3b880bba,1286538556,9,2,0,2
162,3f21dcd0,1286650010,9,2,0,2
163,99a50db3,1287058361,9,2,0,2
164,e38a3fc0,1287328538,9,2,0,2
165,a732ed3a,1287331926,9,2,0,2
166,2754bbb7,1287412391,9,2,0,2
167,8692184f,1287412400,9,2,0,2
168,7d3fb446,1288027193,9,2,0,2
169,d70c42ed,1288670642,9,2,0,2
170,07f5820a,1288712008,9,2,0,2
171,8d34c4cb,1288730687,9,2,0,2
172,6bccfbd3,1288730862,9,2,0,2
173,7a377fd8,1288730929,9,2,0,2
174,08f84322,1288750704,9,2,0,2
175,ce876e2b,1288858878,9,2,0,2
176,77590f5b,1288859110,9,2,0,2
177,69c1c644,1288859186,9,2,0,2
178,daec806c,1288859481,9,2,0,2
179,ddd39329,1288862559,9,2,0,2
180,377c266d,1288863080,9,2,0,2
181,85ce39ca,1288869760,9,2,0,2
182,78e7b653,1288874704,9,2,0,2
183,9614a99a,1288875102,9,2,0,2
184,7213955d,1288875566,9,2,0,2
185,ef1cbfaf,1288876098,9,2,0,2
186,37a39152,1288878563,9,2,0,2
187,84bb16dd,1288879730,9,2,0,2
188,e2d81488,1288882790,9,2,0,2
189,fd8e3116,1288887246,9,2,0,2
190,abd464f9,1288889338,9,2,0,2
191,ead39394,1288893300,9,2,0,2
192,dab21609,1288946037,10,2,0,2
193,f8afa09a,1288947217,10,2,0,2
194,afad308e,1288947474,10,2,0,2
195,2836d78c,1288948623,10,2,0,2
196,ad5f44ed,1288948898,10,2,0,2
197,a2468dff,1288949141,10,2,0,2
198,47a39cb5,1288949299,10,2,0,2
199,a2b3417f,1288949402,10,2,0,2
200,9ff9ab35,1288951014,10,2,0,2
201,11fec5c1,1288964797,10,2,0,2
202,70cd1768,1288968158,10,2,0,2
203,c62a6762,1288968171,10,2,0,2
204,7d58a68d,1288969772,10,2,0,2
205,ad25921e,1288971698,10,2,0,2
206,5a87ae46,1288973491,10,2,0,2
207,0beeddce,1288977376,10,2,0,2
208,424512d4,1289123303,10,2,0,2
209,3281bafd,1289123385,11,2,0,2
210,4a71dff0,1289149807,11,2,0,2
211,3d8d1522,1289165539,9,2,0,2
